Date, Adj Close, Close, High, Low, Open, Volume
30/12/2013,76.23,76.23,76.54,74.89,74.99,8578900
31/12/2013,76.4,76.4,76.5,75.81,76.28,4692300
02/01/2014,76.27,76.27,76.5,75.9,76.04,5200900
03/01/2014,76.11,76.11,76.7,76.01,76.3,4060700
06/01/2014,75.82,75.82,76.84,75.49,76.53,6816200
07/01/2014,76.34,76.34,76.7,75.9,76.12,4494900
08/01/2014,75.22,75.22,76.28,74.81,76.13,10900300
09/01/2014,74.9,74.9,75.46,74.32,75.46,8052900
10/01/2014,75.39,75.39,75.51,74.56,75.08,6219000
13/01/2014,73.27,73.27,75.13,73.05,74.9,8232800
14/01/2014,74.45,74.45,74.58,73.29,73.71,5996500
15/01/2014,74.28,74.28,75.1,74.25,74.3,7283900
16/01/2014,74.21,74.21,74.4,73.72,74.39,5597400
17/01/2014,73.98,73.98,74.63,73.68,74.43,6624800
21/01/2014,74.2,74.2,74.88,73.3,73.99,7507100
22/01/2014,75.31,75.31,75.43,74.05,74.08,6795100
23/01/2014,74.79,74.79,74.95,74.15,74.53,6280900
24/01/2014,72.72,72.72,74.23,72.72,74.1,7334900
27/01/2014,72.25,72.25,72.91,71.72,72.47,7415100
28/01/2014,72.88,72.88,73,72.24,72.26,5508400
29/01/2014,71.33,71.33,72.24,71.12,71.97,8604800
30/01/2014,73.22,73.22,73.63,72,72.09,7550500
31/01/2014,72.61,72.61,73.32,71.8,72.2,7748500
03/02/2014,69.99,69.99,72.73,69.85,72.66,11964800
04/02/2014,71.05,71.05,71.25,69.88,70.94,11278800
05/02/2014,71.76,71.76,72.05,70.37,72.05,11573300
06/02/2014,75.56,75.56,76.73,74.78,75.61,19821900
07/02/2014,75.67,75.67,75.7,74.61,75.08,11480100
10/02/2014,77.06,77.06,77.31,75.57,75.67,8781600
11/02/2014,77.79,77.79,77.92,77.11,77.15,8186200
12/02/2014,77.91,77.91,78.01,77.64,77.66,6329500
13/02/2014,77.9,77.9,78.24,77.2,77.52,5955400
14/02/2014,79.23,79.23,79.47,77.77,77.88,7001100
18/02/2014,79.58,79.58,80,79.43,79.5,6136500
19/02/2014,78.87,78.87,79.78,78.8,79.5,7024000
20/02/2014,79.19,79.19,79.65,78.84,79.21,5748700
21/02/2014,80.13,80.13,80.45,78.8,79.07,8252300
24/02/2014,80.73,80.73,81.59,80.46,80.5,6635200
25/02/2014,80.21,80.21,81.35,80.04,80.72,6064300
26/02/2014,80.08,80.08,80.95,79.59,80.63,5775600
27/02/2014,80.48,80.48,80.59,79.86,80,4919800
28/02/2014,80.81,80.81,81.59,80.17,80.84,7030700
03/03/2014,79.46,79.46,80.65,78.85,80.3,8449400
04/03/2014,81.71,81.71,82.17,80.54,80.6,8021400
05/03/2014,82.68,82.68,83.21,82.02,82.22,7709700
06/03/2014,83.34,83.34,83.42,82.84,82.86,5774400
07/03/2014,82.21,82.21,83.65,82.02,83.6,7478100
10/03/2014,81.97,81.97,82.43,81.69,82.18,5209700
11/03/2014,81.05,81.05,82.33,80.72,82.19,7171600
12/03/2014,81.38,81.38,81.39,80.05,80.59,6378300
13/03/2014,79.93,79.93,81.98,79.66,81.75,8570600
14/03/2014,80.07,80.07,80.41,79.57,79.85,7754700
17/03/2014,81.39,81.39,81.6,80.31,80.5,7280700
18/03/2014,81.99,81.99,82.25,81.28,81.53,5395900
19/03/2014,80.52,80.52,82.3,80.04,82.25,6403200
20/03/2014,80.81,80.81,81.02,79.76,80.59,5968200
21/03/2014,80.35,80.35,82.05,80.05,81.96,7840900
24/03/2014,79.49,79.49,80.93,79.38,80.71,7642900
25/03/2014,79.55,79.55,80.34,78.6,80.24,6692400
26/03/2014,78.62,78.62,80.24,78.61,79.93,6750800
27/03/2014,78.48,78.48,78.61,77.28,78.3,9194700
28/03/2014,78.99,78.99,79.46,78.31,78.73,5281700
31/03/2014,80.07,80.07,80.39,79.66,79.7,6848800
01/04/2014,81.57,81.57,81.61,80.39,80.39,6555000
02/04/2014,81.67,81.67,81.97,81.3,81.72,6073500
03/04/2014,81.69,81.69,82.24,81.14,81.92,4930100
04/04/2014,80.43,80.43,82.85,80.4,82.32,8894400
07/04/2014,79.13,79.13,80.8,78.56,80.42,9000800
08/04/2014,79.57,79.57,79.65,78.12,79.27,7085100
09/04/2014,80.47,80.47,80.53,79.26,79.97,7004800
10/04/2014,77.51,77.51,80.92,77.48,80.92,10160200
11/04/2014,77.01,77.01,77.95,76.81,77.51,9204100
14/04/2014,77.62,77.62,77.83,76.85,77.7,5964700
15/04/2014,77.66,77.66,78.21,76.31,77.89,6398700
16/04/2014,78.95,78.95,78.98,78.19,78.38,5958800
17/04/2014,79.99,79.99,80.22,78.6,78.7,7627700
21/04/2014,79.11,79.11,79.98,78.69,79.96,7080300
22/04/2014,79.45,79.45,79.89,79.21,79.22,5876000
23/04/2014,79.52,79.52,79.95,78.97,79.53,4148600
24/04/2014,79.59,79.59,80.06,79.11,79.74,4632700
25/04/2014,78.23,78.23,79.46,78.16,79.46,6193300
28/04/2014,77.78,77.78,79.06,76.88,78.76,7522700
29/04/2014,78.64,78.64,78.68,77.74,78.35,4608700
30/04/2014,79.34,79.34,79.53,78.18,78.5,6550200
01/05/2014,79.56,79.56,79.87,79.26,79.35,6486800
02/05/2014,80.31,80.31,80.55,79.62,79.62,7599300
05/05/2014,81.22,81.22,81.31,79.8,80.42,5669800
06/05/2014,81.03,81.03,81.63,80.8,81.59,10696500
07/05/2014,80.29,80.29,82.44,80.12,81.65,11906800
08/05/2014,81.6,81.6,82.27,80.07,80.21,9257700
09/05/2014,81.95,81.95,82.02,80.9,81.27,5376600
12/05/2014,82.42,82.42,82.94,82.08,82.08,5704400
13/05/2014,82.08,82.08,82.75,81.75,82.43,5274700
14/05/2014,80.92,80.92,82.18,80.63,81.77,6192000
15/05/2014,80.15,80.15,80.83,79.21,80.64,7687700
16/05/2014,80.39,80.39,80.42,79.34,80.17,5823700
19/05/2014,81.05,81.05,81.38,80.14,80.43,4896900
20/05/2014,81.09,81.09,81.76,80.52,80.94,6023200
21/05/2014,82.19,82.19,82.34,81.42,81.42,4736400
22/05/2014,82.35,82.35,82.79,82.04,82.19,4652000
23/05/2014,83.32,83.32,83.36,82.19,82.19,4580300
27/05/2014,83.74,83.74,83.98,83.32,83.56,5197700
28/05/2014,83.6,83.6,83.9,83.25,83.8,4652100
29/05/2014,84.03,84.03,84.09,83.43,83.92,6522000
30/05/2014,84.01,84.01,84.39,83.62,83.81,6352400
02/06/2014,84.27,84.27,84.42,84.01,84.27,3933800
03/06/2014,83.88,83.88,84.23,83.72,84.07,4541400
04/06/2014,84.24,84.24,84.4,83.31,83.85,5800100
05/06/2014,84.78,84.78,84.95,83.9,84.37,5956000
06/06/2014,84.61,84.61,84.99,84.27,84.91,5302800
09/06/2014,85.48,85.48,85.86,84.53,84.6,5667600
10/06/2014,84.75,84.75,85.4,84.7,85.4,4632600
11/06/2014,84.31,84.31,84.81,84.17,84.6,4300900
12/06/2014,82.8,82.8,84.2,82.6,84.03,7231400
13/06/2014,82.8,82.8,82.99,81.8,82.75,4711100
16/06/2014,83.3,83.3,83.44,82.56,82.64,5181100
17/06/2014,83.16,83.16,83.46,82.61,82.98,4535900
18/06/2014,83.58,83.58,83.75,82.81,83.18,4536300
19/06/2014,83.77,83.77,83.92,83.25,83.65,4326900
20/06/2014,82.82,82.82,84.08,82.79,84.07,11073400
23/06/2014,82.76,82.76,82.93,82.32,82.85,3946600
24/06/2014,82.68,82.68,83.57,82.49,82.68,5057100
25/06/2014,83.9,83.9,84.32,82.48,82.67,7899200
26/06/2014,84.45,84.45,84.68,83.77,84.68,6424000
27/06/2014,85.3,85.3,85.39,84.13,84.13,17932200
30/06/2014,85.74,85.74,86.07,85.07,85.44,6991400
01/07/2014,86.47,86.47,86.87,85.76,85.81,5608200
02/07/2014,86.44,86.44,86.71,86.2,86.58,4439600
03/07/2014,86.84,86.84,86.98,86.5,86.7,3210400
07/07/2014,86.59,86.59,86.82,86.32,86.61,4897800
08/07/2014,85.86,85.86,86.32,85.68,86.19,4733600
09/07/2014,87.22,87.22,87.29,85.85,86,6311200
10/07/2014,86.86,86.86,87.61,86.19,86.53,7249700
11/07/2014,86.89,86.89,87.36,86.37,87,5016000
14/07/2014,86.76,86.76,87.49,86.66,87.46,4012300
15/07/2014,86.15,86.15,86.65,85.54,86.58,7001300
16/07/2014,85.35,85.35,87.63,85.12,86.69,10679300
17/07/2014,85.03,85.03,86.19,84.87,85.33,6885900
18/07/2014,85.81,85.81,85.98,85.17,85.44,4719100
21/07/2014,85.74,85.74,86,85.5,85.81,4799800
22/07/2014,86.21,86.21,86.56,85.51,86.37,4984200
23/07/2014,86.04,86.04,86.53,85.76,86.31,3650200
24/07/2014,86.8,86.8,86.96,86.31,86.5,4168200
25/07/2014,86.23,86.23,86.7,86.05,86.3,4659800
28/07/2014,87.15,87.15,87.22,85.81,86.43,4546800
29/07/2014,86.2,86.2,87.3,86.16,87.29,5478700
30/07/2014,87.21,87.21,87.27,86.09,86.62,7294200
31/07/2014,85.88,85.88,86.95,85.69,86.59,6342400
01/08/2014,85.38,85.38,86.01,85.21,85.39,6759200
04/08/2014,87.24,87.24,87.52,86.01,86.17,8262700
05/08/2014,86.75,86.75,87.24,86.02,87.14,9361800
06/08/2014,86.59,86.59,87.62,86.17,86.18,9789500
07/08/2014,85.51,85.51,87.01,85.23,86.99,7916900
08/08/2014,86.85,86.85,86.89,85.62,85.65,6382700
11/08/2014,87.5,87.5,87.98,87.05,87.07,5047900
12/08/2014,87.21,87.21,87.62,86.78,87.15,4510100
13/08/2014,87.6,87.6,87.95,87.42,87.74,4533200
14/08/2014,88.61,88.61,88.91,87.81,88.03,8218000
15/08/2014,89.28,89.28,89.47,88.69,89.02,8211000
