Date, Adj Close, Close, High, Low, Open, Volume
23/07/2014,102.79,104.25,104.45,103.53,103.64,7007200
24/07/2014,102.82,104.28,104.72,103.95,104.42,7943000
25/07/2014,101.73,103.18,103.99,102.96,103.93,7775500
28/07/2014,102.91,104.37,104.52,102.83,103.29,9197800
29/07/2014,102.1,103.55,104.76,103.52,104.21,8055400
30/07/2014,101.8,103.25,104.15,102.57,103.73,11072100
31/07/2014,97.55,98.94,101.98,98.93,101.98,18291800
01/08/2014,97.41,98.8,99.55,98.18,98.62,14915000
04/08/2014,98.72,100.13,100.43,98.31,98.74,12148200
05/08/2014,96.82,98.2,99.54,97.78,99.48,13069400
06/08/2014,97.59,98.98,99.65,98.2,98.2,9911300
07/08/2014,96.89,98.27,99.84,97.63,99.77,10017100
08/08/2014,98.34,99.74,99.79,98.32,98.81,11199300
11/08/2014,98.02,98.73,99.42,98.54,99.28,8589600
12/08/2014,97.78,98.49,98.69,97.82,98.21,9583700
13/08/2014,98.38,99.09,99.31,98.48,98.82,7649600
14/08/2014,98.38,99.09,99.28,98.6,99.1,6547300
15/08/2014,98.32,99.03,99.43,98.14,99.24,9226900
18/08/2014,98.81,99.52,99.53,99.1,99.28,7135400
19/08/2014,98.78,99.49,99.95,99.43,99.5,8888100
20/08/2014,98.99,99.7,99.9,99.04,99.55,6751800
21/08/2014,98.57,99.28,100.07,99.26,99.8,6826200
22/08/2014,97.79,98.5,98.98,98.08,98.89,8095000
25/08/2014,98.04,98.75,98.9,98.5,98.81,7569800
26/08/2014,98.93,99.64,100.31,99.02,99.12,8536500
27/08/2014,98.82,99.53,99.96,99.09,99.78,5848700
28/08/2014,98.86,99.57,99.74,99.01,99.04,6072700
29/08/2014,98.75,99.46,99.67,98.72,99.38,8873700
02/09/2014,97.78,98.49,99.59,97.81,99.43,8957100
03/09/2014,98.4,99.11,99.59,98.86,98.86,8475100
04/09/2014,97.65,98.36,99.45,97.97,99,9662900
05/09/2014,98.55,99.26,99.3,98.11,98.74,9476900
08/09/2014,97.07,97.77,98.92,97.45,98.92,10080100
09/09/2014,96.69,97.39,98.03,96.96,97.69,9756400
10/09/2014,96.12,96.81,97.53,95.83,97.36,12113700
11/09/2014,96.33,97.03,97.12,95.82,96.32,10181100
12/09/2014,95.09,95.78,96.59,95.63,96.53,10270100
15/09/2014,95.6,96.29,96.4,95.4,95.73,10689400
16/09/2014,96.73,97.43,98.05,96.02,96.23,11574100
17/09/2014,96.38,97.08,97.93,96.8,97.91,8774200
18/09/2014,95.92,96.61,97.32,96.48,97.15,8636600
19/09/2014,96.42,97.12,97.56,96.87,97.08,18178100
22/09/2014,95.85,96.54,97,96.27,96.9,8816900
23/09/2014,95.34,96.03,97.16,96.03,96.28,10300700
24/09/2014,95.13,95.82,96.25,94.84,95.87,12200000
25/09/2014,93.57,94.25,95.89,94.2,95.66,12854200
26/09/2014,94.75,95.43,95.76,93.8,94.33,11256800
29/09/2014,93.75,94.43,94.78,93.8,94.71,14015000
30/09/2014,93.38,94.05,94.81,93.62,94.11,15576500
